date,electricity,_true_anomaly,_synthetic_temp,temperature,dayofweek,is_weekend,month,dayofyear,is_holiday,is_workday,holiday_name,is_spring_festival,days_to_cny,gdp_yoy,pmi,CDD,HDD,log_elec
2019-06-22,86.41966221572967,0,21.47315857012729,21.47315857012729,5,1,6,173,1,0,,0,140.0,6.24,51.3,0.0,0.0,4.4592152218607595
2019-06-23,87.97577969553646,0,25.487723075628114,25.487723075628114,6,1,6,174,1,0,,0,141.0,6.24,51.3,1.4877230756281143,0.0,4.477061545862737
2019-06-24,107.65145768152055,0,25.691761279707446,25.691761279707446,0,0,6,175,0,1,,0,142.0,6.24,51.3,1.6917612797074462,0.0,4.678898764652466
2019-06-25,109.9762708801806,0,25.650200441016786,25.650200441016786,1,0,6,176,0,1,,0,143.0,6.24,51.3,1.6502004410167856,0.0,4.7002646232505825
2019-06-26,124.60991335401769,0,31.303692113206903,31.303692113206903,2,0,6,177,0,1,,0,144.0,6.24,51.3,7.303692113206903,0.0,4.825188164617224
2019-06-27,118.09742371621988,0,29.449565752378394,29.449565752378394,3,0,6,178,0,1,,0,145.0,6.24,51.3,5.449565752378394,0.0,4.77150990853879
2019-06-28,115.73448174531532,0,28.55538113954207,28.55538113954207,4,0,6,179,0,1,,0,146.0,6.24,51.3,4.555381139542071,0.0,4.751298616983444
2019-06-29,91.04573048330771,0,26.01065123139792,26.01065123139792,5,1,6,180,1,0,,0,147.0,6.24,51.3,2.010651231397919,0.0,4.511361913073139
2019-06-30,100.73875034551399,0,30.671635213286493,30.671635213286493,6,1,6,181,1,0,,0,148.0,6.24,51.3,6.671635213286493,0.0,4.612530535490853
2019-07-01,114.1439832395374,0,27.498257282748618,27.498257282748618,0,0,7,182,0,1,,0,149.0,6.66,51.3,3.498257282748618,0.0,4.737460662340346
2019-07-02,118.81663947375418,0,30.20584312333248,30.20584312333248,1,0,7,183,0,1,,0,150.0,6.66,51.3,6.205843123332478,0.0,4.77758146003104
2019-07-03,114.75973944353045,0,27.05998760514251,27.05998760514251,2,0,7,184,0,1,,0,151.0,6.66,51.3,3.05998760514251,0.0,4.742840720663832
2019-07-04,118.80357655539399,0,29.47249493548115,29.47249493548115,3,0,7,185,0,1,,0,152.0,6.66,51.3,5.472494935481151,0.0,4.7774715121605125
2019-07-05,118.38297406125676,0,28.36737290127323,28.36737290127323,4,0,7,186,0,1,,0,153.0,6.66,51.3,4.367372901273232,0.0,4.773924911951367
2019-07-06,102.50054934736919,0,32.55568397511676,32.55568397511676,5,1,7,187,1,0,,0,154.0,6.66,51.3,8.555683975116757,0.0,4.62986815805063
2019-07-07,91.91751588524973,0,27.62822006938591,27.62822006938591,6,1,7,188,1,0,,0,155.0,6.66,51.3,3.628220069385911,0.0,4.5208916084282595
2019-07-08,104.65996754190364,0,24.171175907264654,24.171175907264654,0,0,7,189,0,1,,0,156.0,6.66,51.3,0.17117590726465437,0.0,4.6507166908150595
2019-07-09,121.96022066573016,0,29.86932770116873,29.86932770116873,1,0,7,190,0,1,,0,157.0,6.66,51.3,5.869327701168729,0.0,4.803694931447133
2019-07-10,115.18125032204078,0,26.69707644331686,26.69707644331686,2,0,7,191,0,1,,0,158.0,6.66,51.3,2.6970764433168597,0.0,4.746506977394158
2019-07-11,124.51462201637557,0,32.586088796052145,32.586088796052145,3,0,7,192,0,1,,0,159.0,6.66,51.3,8.586088796052145,0.0,4.824423154923194
2019-07-12,111.02925877896145,0,26.391057699514207,26.391057699514207,4,0,7,193,0,1,,0,160.0,6.66,51.3,2.3910576995142065,0.0,4.709793759181164
2019-07-13,96.90902648983696,0,28.24540989687417,28.24540989687417,5,1,7,194,1,0,,0,161.0,6.66,51.3,4.245409896874168,0.0,4.57377266718818
2019-07-14,91.99464713324416,0,27.50149851968615,27.50149851968615,6,1,7,195,1,0,,0,162.0,6.66,51.3,3.5014985196861517,0.0,4.521730392022022
2019-07-15,126.13922023811955,0,33.948545407280584,33.948545407280584,0,0,7,196,0,1,,0,163.0,6.66,51.3,9.948545407280584,0.0,4.837386219498621
2019-07-16,120.57551827441114,0,29.984138760969547,29.984138760969547,1,0,7,197,0,1,,0,164.0,6.66,51.3,5.984138760969547,0.0,4.792276264302929
2019-07-17,119.78363812348547,0,30.476719238208265,30.476719238208265,2,0,7,198,0,1,,0,165.0,6.66,51.3,6.476719238208265,0.0,4.785687099755298
2019-07-18,115.39161366673984,0,28.077812772032846,28.077812772032846,3,0,7,199,0,1,,0,166.0,6.66,51.3,4.077812772032846,0.0,4.748331679567932
2019-07-19,113.97129072740496,0,27.52930347111191,27.52930347111191,4,0,7,200,0,1,,0,167.0,6.66,51.3,3.529303471111909,0.0,4.735946580954036
2019-07-20,95.35636171328663,0,28.199054017702164,28.199054017702164,5,1,7,201,1,0,,0,168.0,6.66,51.3,4.199054017702164,0.0,4.557621049414761
2019-07-21,94.27965709598189,0,26.735156293830734,26.735156293830734,6,1,7,202,1,0,,0,169.0,6.66,51.3,2.735156293830734,0.0,4.546265440980089
2019-07-22,122.21893434295671,0,31.15303135365612,31.15303135365612,0,0,7,203,0,1,,0,170.0,6.66,51.3,7.153031353656122,0.0,4.805813980258055
2019-07-23,121.96704362654062,0,30.556160348549017,30.556160348549017,1,0,7,204,0,1,,0,171.0,6.66,51.3,6.556160348549017,0.0,4.803750874031755
2019-07-24,116.29798881317551,0,30.165832373414386,30.165832373414386,2,0,7,205,0,1,,0,172.0,6.66,51.3,6.165832373414386,0.0,4.756155766281157
2019-07-25,117.57956218827741,0,29.069004774813727,29.069004774813727,3,0,7,206,0,1,,0,173.0,6.66,51.3,5.0690047748137275,0.0,4.767115229445127
2019-07-26,105.93915424554737,0,24.20727225628201,24.20727225628201,4,0,7,207,0,1,,0,174.0,6.66,51.3,0.2072722562820104,0.0,4.662864912750054
2019-07-27,99.72915787013802,0,31.96000118581261,31.96000118581261,5,1,7,208,1,0,,0,175.0,6.66,51.3,7.960001185812612,0.0,4.602458090280441
2019-07-28,98.75024696738453,0,31.084125813069328,31.084125813069328,6,1,7,209,1,0,,0,-175.0,6.66,51.3,7.084125813069328,0.0,4.5925939047136435
2019-07-29,115.86357764569796,0,28.461270217376455,28.461270217376455,0,0,7,210,0,1,,0,-174.0,6.66,51.3,4.461270217376455,0.0,4.752413444232797
2019-07-30,112.95911168423304,0,26.105218423461807,26.105218423461807,1,0,7,211,0,1,,0,-173.0,6.66,51.3,2.1052184234618068,0.0,4.727025909728821
2019-07-31,111.98227345420827,0,27.418407228431334,27.418407228431334,2,0,7,212,0,1,,0,-172.0,6.66,51.3,3.4184072284313345,0.0,4.7183405860383605
2019-08-01,115.35792839827933,0,27.900221915256274,27.900221915256274,3,0,8,213,0,1,,0,-171.0,7.1,52.3,3.9002219152562745,0.0,4.7480397156628396
2019-08-02,109.90950253357302,0,25.74554505026117,25.74554505026117,4,0,8,214,0,1,,0,-170.0,7.1,52.3,1.7455450502611711,0.0,4.699657322945309
2019-08-03,96.70291405932647,0,29.381921380826267,29.381921380826267,5,1,8,215,1,0,,0,-169.0,7.1,52.3,5.381921380826267,0.0,4.571643537055109
2019-08-04,95.04258107798208,0,27.352426599372723,27.352426599372723,6,1,8,216,1,0,,0,-168.0,7.1,52.3,3.3524265993727234,0.0,4.554325013052619
2019-08-05,120.73255243496897,0,29.949780268434647,29.949780268434647,0,0,8,217,0,1,,0,-167.0,7.1,52.3,5.9497802684346475,0.0,4.793577788800338
2019-08-06,129.7134400107914,0,33.39596782976741,33.39596782976741,1,0,8,218,0,1,,0,-166.0,7.1,52.3,9.395967829767407,0.0,4.865327709784132
2019-08-07,118.66766501836817,0,29.54841410935208,29.54841410935208,2,0,8,219,0,1,,0,-165.0,7.1,52.3,5.5484141093520805,0.0,4.776326855224667
2019-08-08,111.76799036034663,0,26.740078709674606,26.740078709674606,3,0,8,220,0,1,,0,-164.0,7.1,52.3,2.7400787096746058,0.0,4.716425208101194
2019-08-09,118.4908685185759,0,29.50684378159656,29.50684378159656,4,0,8,221,0,1,,0,-163.0,7.1,52.3,5.506843781596562,0.0,4.774835898691024
2019-08-10,100.30031310293347,0,30.891619860144292,30.891619860144292,5,1,8,222,1,0,,0,-162.0,7.1,52.3,6.891619860144292,0.0,4.6081688166273596
2019-08-11,95.38618505676426,0,28.149720970249565,28.149720970249565,6,1,8,223,1,0,,0,-161.0,7.1,52.3,4.1497209702495645,0.0,4.557933757242414
2019-08-12,121.0105075669394,0,31.40584117889021,31.40584117889021,0,0,8,224,0,1,,0,-160.0,7.1,52.3,7.40584117889021,0.0,4.7958773812226125
2019-08-13,114.7987677551265,0,27.493018800933864,27.493018800933864,1,0,8,225,0,1,,0,-159.0,7.1,52.3,3.4930188009338643,0.0,4.743180749987497
2019-08-14,118.01949755604592,0,28.872846814969567,28.872846814969567,2,0,8,226,0,1,,0,-158.0,7.1,52.3,4.8728468149695665,0.0,4.770849844341922
2019-08-15,117.06307141121202,0,26.61988054416806,26.61988054416806,3,0,8,227,0,1,,0,-157.0,7.1,52.3,2.6198805441680584,0.0,4.762712861441402
2019-08-16,115.70498164685097,0,26.48833324562123,26.48833324562123,4,0,8,228,0,1,,0,-156.0,7.1,52.3,2.488333245621231,0.0,4.751043689857433
2019-08-17,93.26788985422354,0,27.730670346782915,27.730670346782915,5,1,8,229,1,0,,0,-155.0,7.1,52.3,3.730670346782915,0.0,4.535475888426058
2019-08-18,94.07618428460772,0,27.72715995613535,27.72715995613535,6,1,8,230,1,0,,0,-154.0,7.1,52.3,3.727159956135349,0.0,4.544104925128488
2019-08-19,106.59646236007057,0,24.813284672462476,24.813284672462476,0,0,8,231,0,1,,0,-153.0,7.1,52.3,0.8132846724624763,0.0,4.669050325065412
2019-08-20,124.03038926962293,0,32.33536520935155,32.33536520935155,1,0,8,232,0,1,,0,-152.0,7.1,52.3,8.33536520935155,0.0,4.820526610334149
2019-08-21,116.20873245948862,0,27.910172050109164,27.910172050109164,2,0,8,233,0,1,,0,-151.0,7.1,52.3,3.910172050109164,0.0,4.755387991847947
2019-08-22,109.22620166812709,0,23.652160751010175,23.652160751010175,3,0,8,234,0,1,,0,-150.0,7.1,52.3,0.0,0.0,4.693420976545139
2019-08-23,126.17966032838282,0,33.4483210743934,33.4483210743934,4,0,8,235,0,1,,0,-149.0,7.1,52.3,9.448321074393398,0.0,4.837706766978213
2019-08-24,98.78351723910211,0,30.68582682567626,30.68582682567626,5,1,8,236,1,0,,0,-148.0,7.1,52.3,6.6858268256762585,0.0,4.592930761272479
2019-08-25,85.1718667553926,0,23.637783054646224,23.637783054646224,6,1,8,237,1,0,,0,-147.0,7.1,52.3,0.0,0.0,4.444671176904958
2019-08-26,111.17402459394066,0,25.913690000071607,25.913690000071607,0,0,8,238,0,1,,0,-146.0,7.1,52.3,1.9136900000716075,0.0,4.711096762748563
2019-08-27,107.21818585723277,0,24.74719969621099,24.74719969621099,1,0,8,239,0,1,,0,-145.0,7.1,52.3,0.7471996962109912,0.0,4.674865878439357
2019-08-28,107.02310537111231,0,24.24088084418246,24.24088084418246,2,0,8,240,0,1,,0,-144.0,7.1,52.3,0.2408808441824597,0.0,4.673044749198421
2019-08-29,108.95130992062059,0,25.410328988943462,25.410328988943462,3,0,8,241,0,1,,0,-143.0,7.1,52.3,1.410328988943462,0.0,4.690901084453924
2019-08-30,107.23488067666403,0,23.782766370449387,23.782766370449387,4,0,8,242,0,1,,0,-142.0,7.1,52.3,0.0,0.0,4.675021575158782
2019-08-31,89.74143388700564,0,26.33054375769809,26.33054375769809,5,1,8,243,1,0,,0,-141.0,7.1,52.3,2.3305437576980914,0.0,4.496932578657379
2019-09-01,89.57391802497597,0,25.994386915069427,25.994386915069427,6,1,9,244,1,0,,0,-140.0,6.55,51.0,1.994386915069427,0.0,4.495064184133706
2019-09-02,114.74695106533207,0,25.756670671683754,25.756670671683754,0,0,9,245,0,1,,0,-139.0,6.55,51.0,1.7566706716837537,0.0,4.742729278350902
2019-09-03,105.35794429973782,0,23.453989535991127,23.453989535991127,1,0,9,246,0,1,,0,-138.0,6.55,51.0,0.0,0.0,4.657363546042495
2019-09-04,108.4941639488589,0,25.333416424846455,25.333416424846455,2,0,9,247,0,1,,0,-137.0,6.55,51.0,1.3334164248464546,0.0,4.686696383044082
2019-09-05,110.41516453691771,0,23.180076785182315,23.180076785182315,3,0,9,248,0,1,,0,-136.0,6.55,51.0,0.0,0.0,4.7042474843458315
2019-09-06,120.81757040564068,0,27.865285805178296,27.865285805178296,4,0,9,249,0,1,,0,-135.0,6.55,51.0,3.8652858051782957,0.0,4.794281725301654
2019-09-07,89.61236721144297,0,25.750543683153964,25.750543683153964,5,1,9,250,1,0,,0,-134.0,6.55,51.0,1.750543683153964,0.0,4.4954933373694725
2019-09-08,87.65136334409776,0,19.737420963297623,19.737420963297623,6,1,9,251,1,0,,0,-133.0,6.55,51.0,0.0,0.0,4.473367165656974
2019-09-09,108.04638896908287,0,22.72631748190895,22.72631748190895,0,0,9,252,0,1,,0,-132.0,6.55,51.0,0.0,0.0,4.682560662395201
2019-09-10,117.18184815647362,0,27.122903079004566,27.122903079004566,1,0,9,253,0,1,,0,-131.0,6.55,51.0,3.1229030790045655,0.0,4.763726985936913
2019-09-11,105.92359264205781,0,21.408830583799563,21.408830583799563,2,0,9,254,0,1,,0,-130.0,6.55,51.0,0.0,0.0,4.662718010061911
2019-09-12,112.01003476108845,0,26.278125882283323,26.278125882283323,3,0,9,255,0,1,,0,-129.0,6.55,51.0,2.278125882283323,0.0,4.718588463362752
2019-09-13,98.45622147170084,0,25.422217253902115,25.422217253902115,4,0,9,256,1,0,Mid-autumn Festival,0,-128.0,6.55,51.0,1.4222172539021152,0.0,4.589611997315998
2019-09-14,78.10903390295998,0,23.783821236216216,23.783821236216216,5,1,9,257,1,0,Mid-autumn Festival,0,-127.0,6.55,51.0,0.0,0.0,4.358105721128868
2019-09-15,77.17144931802042,0,21.734910100630433,21.734910100630433,6,1,9,258,1,0,Mid-autumn Festival,0,-126.0,6.55,51.0,0.0,0.0,4.346029561140898
2019-09-16,110.85620713976952,0,25.635706485070862,25.635706485070862,0,0,9,259,0,1,,0,-125.0,6.55,51.0,1.6357064850708625,0.0,4.7082339303427805
2019-09-17,105.35048127285891,0,21.15123332723908,21.15123332723908,1,0,9,260,0,1,,0,-124.0,6.55,51.0,0.0,0.0,4.657292708563056
2019-09-18,107.19288666106522,0,21.976269636198232,21.976269636198232,2,0,9,261,0,1,,0,-123.0,6.55,51.0,0.0,0.0,4.674629890661414
2019-09-19,107.15543128813435,0,23.69324683388788,23.69324683388788,3,0,9,262,0,1,,0,-122.0,6.55,51.0,0.0,0.0,4.674280409278304
2019-09-20,107.96793410510992,0,23.259434838990895,23.259434838990895,4,0,9,263,0,1,,0,-121.0,6.55,51.0,0.0,0.0,4.681834276604611
2019-09-21,87.49781468219572,0,19.411037379103785,19.411037379103785,5,1,9,264,1,0,,0,-120.0,6.55,51.0,0.0,0.0,4.4716138179910665
2019-09-22,93.44534970043318,0,26.578273432850636,26.578273432850636,6,1,9,265,1,0,,0,-119.0,6.55,51.0,2.5782734328506365,0.0,4.537376770228209
2019-09-23,109.25059623386021,0,18.451087538962106,18.451087538962106,0,0,9,266,0,1,,0,-118.0,6.55,51.0,0.0,0.0,4.693644291478979
2019-09-24,113.8926010003947,0,26.789692405699657,26.789692405699657,1,0,9,267,0,1,,0,-117.0,6.55,51.0,2.7896924056996575,0.0,4.735255907854919
2019-09-25,108.19783961816015,0,20.626851773753828,20.626851773753828,2,0,9,268,0,1,,0,-116.0,6.55,51.0,0.0,0.0,4.683961399652604
2019-09-26,107.72254167818711,0,20.307224728041284,20.307224728041284,3,0,9,269,0,1,,0,-115.0,6.55,51.0,0.0,0.0,4.679558862895142
2019-09-27,107.64343969470936,0,22.738960453672345,22.738960453672345,4,0,9,270,0,1,,0,-114.0,6.55,51.0,0.0,0.0,4.678824280891702
2019-09-28,87.31734393050387,0,15.415094381006558,15.415094381006558,5,1,9,271,1,0,,0,-113.0,6.55,51.0,0.0,0.0,4.469549113565702
2019-09-29,88.69693330907099,0,20.562703599955384,20.562703599955384,6,1,9,272,0,1,National Day,0,-112.0,6.55,51.0,0.0,0.0,4.485225314975695
2019-09-30,107.50481188912859,0,18.111930425309193,18.111930425309193,0,0,9,273,0,1,,0,-111.0,6.55,51.0,0.0,0.0,4.677535608325275
2019-10-01,88.83860316645182,0,22.385727454681586,22.385727454681586,1,0,10,274,1,0,National Day,0,-110.0,6.46,50.8,0.0,0.0,4.486821275877538
2019-10-02,88.66765057503565,0,24.281288064436502,24.281288064436502,2,0,10,275,1,0,National Day,0,-109.0,6.46,50.8,0.28128806443650234,0.0,4.484895116762949
2019-10-03,86.64165097924436,0,18.5688844572544,18.5688844572544,3,0,10,276,1,0,National Day,0,-108.0,6.46,50.8,0.0,0.0,4.46178065813496
2019-10-04,85.16126587006814,0,23.34621883797396,23.34621883797396,4,0,10,277,1,0,National Day,0,-107.0,6.46,50.8,0.0,0.0,4.444546704523399
2019-10-05,69.4653362543564,0,19.808351016054985,19.808351016054985,5,1,10,278,1,0,National Day,0,-106.0,6.46,50.8,0.0,0.0,4.240827869219015
2019-10-06,71.90959374338516,0,16.467458138805725,16.467458138805725,6,1,10,279,1,0,National Day,0,-105.0,6.46,50.8,0.0,0.0,4.275409687583567
2019-10-07,86.49861903179924,0,19.07209391418688,19.07209391418688,0,0,10,280,1,0,National Day,0,-104.0,6.46,50.8,0.0,0.0,4.460128448860095
2019-10-08,108.47902730828017,0,22.30784602187444,22.30784602187444,1,0,10,281,0,1,,0,-103.0,6.46,50.8,0.0,0.0,4.686556857598421
2019-10-09,104.88909173896818,0,19.48069177911981,19.48069177911981,2,0,10,282,0,1,,0,-102.0,6.46,50.8,0.0,0.0,4.652903522759439
2019-10-10,109.21026740650352,0,16.678872628477063,16.678872628477063,3,0,10,283,0,1,,0,-101.0,6.46,50.8,0.0,0.0,4.693275082759918
2019-10-11,108.45002041338593,0,21.28807543383679,21.28807543383679,4,0,10,284,0,1,,0,-100.0,6.46,50.8,0.0,0.0,4.686289425501413
2019-10-12,86.85879239968338,0,17.449928234215456,17.449928234215456,5,1,10,285,0,1,National Day,0,-99.0,6.46,50.8,0.0,0.0,4.4642837241742415
2019-10-13,87.7082452726077,0,16.334827751745234,16.334827751745234,6,1,10,286,1,0,,0,-98.0,6.46,50.8,0.0,0.0,4.474015911750258
2019-10-14,108.15274801602409,0,16.229549553387727,16.229549553387727,0,0,10,287,0,1,,0,-97.0,6.46,50.8,0.0,0.0,4.683544561378375
2019-10-15,107.8146293086324,0,17.041648965833918,17.041648965833918,1,0,10,288,0,1,,0,-96.0,6.46,50.8,0.0,0.0,4.680413357139702
2019-10-16,107.26075502286463,0,20.072464144897644,20.072464144897644,2,0,10,289,0,1,,0,-95.0,6.46,50.8,0.0,0.0,4.6752628327139
2019-10-17,107.56853543107988,0,20.653954039311554,20.653954039311554,3,0,10,290,0,1,,0,-94.0,6.46,50.8,0.0,0.0,4.678128183319899
2019-10-18,107.33125481340093,0,14.207873050375552,14.207873050375552,4,0,10,291,0,1,,0,-93.0,6.46,50.8,0.0,0.0,4.675919891596255
2019-10-19,88.54978361220341,0,15.917318660618452,15.917318660618452,5,1,10,292,1,0,,0,-92.0,6.46,50.8,0.0,0.0,4.483564920546618
2019-10-20,90.299602525055,0,15.146079373471776,15.146079373471776,6,1,10,293,1,0,,0,-91.0,6.46,50.8,0.0,0.0,4.503133058697361
2019-10-21,103.59728096864794,0,14.420862158536618,14.420862158536618,0,0,10,294,0,1,,0,-90.0,6.46,50.8,0.0,0.0,4.640511084004593
2019-10-22,107.36464199181214,0,16.597844968118984,16.597844968118984,1,0,10,295,0,1,,0,-89.0,6.46,50.8,0.0,0.0,4.6762309099173045
2019-10-23,108.03452367494447,0,19.49621705500414,19.49621705500414,2,0,10,296,0,1,,0,-88.0,6.46,50.8,0.0,0.0,4.682450839699571
2019-10-24,108.22925885132611,0,15.290499885501431,15.290499885501431,3,0,10,297,0,1,,0,-87.0,6.46,50.8,0.0,0.0,4.684251744379386
2019-10-25,107.15117476856007,0,16.34270500024924,16.34270500024924,4,0,10,298,0,1,,0,-86.0,6.46,50.8,0.0,0.0,4.674240685635127
2019-10-26,86.02961279050115,0,15.715815727712943,15.715815727712943,5,1,10,299,1,0,,0,-85.0,6.46,50.8,0.0,0.0,4.454691571757164
2019-10-27,88.79352706739692,0,14.6435327173776,14.6435327173776,6,1,10,300,1,0,,0,-84.0,6.46,50.8,0.0,0.0,4.486313753956103
2019-10-28,110.54752766775802,0,14.11505746113767,14.11505746113767,0,0,10,301,0,1,,0,-83.0,6.46,50.8,0.0,0.0,4.705445543125364
2019-10-29,105.27704088831753,0,12.083115664514231,12.083115664514231,1,0,10,302,0,1,,0,-82.0,6.46,50.8,0.0,0.0,4.656595360118143
2019-10-30,109.15310022600143,0,14.825925046000842,14.825925046000842,2,0,10,303,0,1,,0,-81.0,6.46,50.8,0.0,0.0,4.692751485945782
2019-10-31,107.22622111097621,0,13.324936330676492,13.324936330676492,3,0,10,304,0,1,,0,-80.0,6.46,50.8,0.0,0.0,4.674940818642842
2019-11-01,107.6583259859758,0,13.471299008390721,13.471299008390721,4,0,11,305,0,1,,0,-79.0,6.69,51.0,0.0,0.0,4.678962563931259
2019-11-02,86.96561047179883,0,16.71656824525312,16.71656824525312,5,1,11,306,1,0,,0,-78.0,6.69,51.0,0.0,0.0,4.4655127585767405
2019-11-03,87.9177380054654,0,17.674518362568296,17.674518362568296,6,1,11,307,1,0,,0,-77.0,6.69,51.0,0.0,0.0,4.476401581892076
2019-11-04,109.85838555019559,0,12.933308633623449,12.933308633623449,0,0,11,308,0,1,,0,-76.0,6.69,51.0,0.0,0.0,4.699192132286702
2019-11-05,108.94766226456372,0,9.808864956788158,9.808864956788158,1,0,11,309,0,1,,0,-75.0,6.69,51.0,0.0,0.19113504321184216,4.69086760420369
2019-11-06,110.55593226296565,0,14.756528592736709,14.756528592736709,2,0,11,310,0,1,,0,-74.0,6.69,51.0,0.0,0.0,4.705521567220278
2019-11-07,109.6581960715248,0,12.568441667909614,12.568441667909614,3,0,11,311,0,1,,0,-73.0,6.69,51.0,0.0,0.0,4.697368219644762
2019-11-08,108.46382989906132,0,13.90905797739033,13.90905797739033,4,0,11,312,0,1,,0,-72.0,6.69,51.0,0.0,0.0,4.686416752416445
2019-11-09,90.66878369742037,0,14.472174950943774,14.472174950943774,5,1,11,313,1,0,,0,-71.0,6.69,51.0,0.0,0.0,4.507213126959191
2019-11-10,88.93817394275506,0,14.716978333066125,14.716978333066125,6,1,11,314,1,0,,0,-70.0,6.69,51.0,0.0,0.0,4.487941453533294
2019-11-11,109.08840366466157,0,11.012080879915068,11.012080879915068,0,0,11,315,0,1,,0,-69.0,6.69,51.0,0.0,0.0,4.6921585963067205
2019-11-12,107.26918462807855,0,15.14751250481123,15.14751250481123,1,0,11,316,0,1,,0,-68.0,6.69,51.0,0.0,0.0,4.675341419462509
2019-11-13,108.44980082148484,0,9.539842441370203,9.539842441370203,2,0,11,317,0,1,,0,-67.0,6.69,51.0,0.0,0.46015755862979724,4.686287400678157
2019-11-14,106.61754849313444,0,12.003418794788747,12.003418794788747,3,0,11,318,0,1,,0,-66.0,6.69,51.0,0.0,0.0,4.669248118193999
2019-11-15,113.43805886403145,0,6.878139662038604,6.878139662038604,4,0,11,319,0,1,,0,-65.0,6.69,51.0,0.0,3.1218603379613956,4.731256951072105
2019-11-16,86.78550334093998,0,11.653228201600479,11.653228201600479,5,1,11,320,1,0,,0,-64.0,6.69,51.0,0.0,0.0,4.463439595517062
2019-11-17,89.38171695491236,0,15.649675698066318,15.649675698066318,6,1,11,321,1,0,,0,-63.0,6.69,51.0,0.0,0.0,4.492916152930474
2019-11-18,107.42702756264555,0,12.214615030419898,12.214615030419898,0,0,11,322,0,1,,0,-62.0,6.69,51.0,0.0,0.0,4.676811803698866
2019-11-19,109.62504201503934,0,13.322912166564123,13.322912166564123,1,0,11,323,0,1,,0,-61.0,6.69,51.0,0.0,0.0,4.69706583395375
2019-11-20,108.94272295127892,0,10.294111865408933,10.294111865408933,2,0,11,324,0,1,,0,-60.0,6.69,51.0,0.0,0.0,4.690822266606249
2019-11-21,116.92007642415716,0,5.292337232466301,5.292337232466301,3,0,11,325,0,1,,0,-59.0,6.69,51.0,0.0,4.707662767533699,4.761490593887693
2019-11-22,108.90378041880271,0,12.193154753089258,12.193154753089258,4,0,11,326,0,1,,0,-58.0,6.69,51.0,0.0,0.0,4.690464743925934
2019-11-23,86.24713441255071,0,12.678056469775045,12.678056469775045,5,1,11,327,1,0,,0,-57.0,6.69,51.0,0.0,0.0,4.457216831157223
2019-11-24,89.46839444937031,0,8.838335253531602,8.838335253531602,6,1,11,328,1,0,,0,-56.0,6.69,51.0,0.0,1.1616647464683982,4.493885428270181
2019-11-25,107.60245381781061,0,8.595181305133831,8.595181305133831,0,0,11,329,0,1,,0,-55.0,6.69,51.0,0.0,1.4048186948661687,4.678443452465894
