id,label,name,category,indicator_id,region_id,period_id,value,unit,yoy_pct,frequency,source_id,quality_flag,notes
obs-gdp-secondary-2003-Q3,Observation,2003-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2003-Q3,3410,亿元,14.8,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2003-Q3,Observation,2003-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2003-Q3,2567,亿元,13.1,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2003-Q4,Observation,2003-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2003-Q4,722,亿元,2.7,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2003-Q4,Observation,2003-Q4第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2003-Q4,4830,亿元,16.6,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2003-Q4,Observation,2003-Q4第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2003-Q4,3648,亿元,13.2,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2004-Q1,Observation,2004-Q1第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2004-Q1,128,亿元,2.2,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2004-Q1,Observation,2004-Q1第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2004-Q1,1248,亿元,16.8,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2004-Q1,Observation,2004-Q1第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2004-Q1,1009,亿元,14.7,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2004-Q2,Observation,2004-Q2第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2004-Q2,328,亿元,2.3,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2004-Q2,Observation,2004-Q2第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2004-Q2,2732,亿元,17.8,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2004-Q2,Observation,2004-Q2第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2004-Q2,2050,亿元,14.9,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2004-Q3,Observation,2004-Q3第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2004-Q3,488,亿元,2.5,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2004-Q3,Observation,2004-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2004-Q3,4293,亿元,16.9,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2004-Q3,Observation,2004-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2004-Q3,3089,亿元,13.8,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2004-Q4,Observation,2004-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2004-Q4,816,亿元,3.7,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2004-Q4,Observation,2004-Q4第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2004-Q4,6045,亿元,16.2,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2004-Q4,Observation,2004-Q4第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2004-Q4,4382,亿元,13.9,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2005-Q1,Observation,2005-Q1第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2005-Q1,142.07,亿元,1.9,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2005-Q1,Observation,2005-Q1第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2005-Q1,1469.54,亿元,14.5,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2005-Q1,Observation,2005-Q1第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2005-Q1,1134.48,亿元,10.7,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2005-Q2,Observation,2005-Q2第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2005-Q2,353.31,亿元,2.9,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2005-Q2,Observation,2005-Q2第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2005-Q2,3418.72,亿元,13,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2005-Q2,Observation,2005-Q2第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2005-Q2,2321.97,亿元,11.8,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2005-Q3,Observation,2005-Q3第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2005-Q3,531.6,亿元,2.3,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2005-Q3,Observation,2005-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2005-Q3,4982.98,亿元,13.3,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2005-Q3,Observation,2005-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2005-Q3,3501.42,亿元,12,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2005-Q4,Observation,2005-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2005-Q4,872.55,亿元,1.6,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2005-Q4,Observation,2005-Q4第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2005-Q4,7147.81,亿元,12.1,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2005-Q4,Observation,2005-Q4第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2005-Q4,5345.15,亿元,14.9,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2006-Q1,Observation,2006-Q1第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2006-Q1,148,亿元,2.2,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2006-Q1,Observation,2006-Q1第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2006-Q1,1788.59,亿元,17.1,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2006-Q1,Observation,2006-Q1第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2006-Q1,1382.79,亿元,12.4,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2006-Q2,Observation,2006-Q2第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2006-Q2,363.48,亿元,2.5,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2006-Q2,Observation,2006-Q2第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2006-Q2,3810.04,亿元,14.8,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2006-Q2,Observation,2006-Q2第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2006-Q2,2949.88,亿元,14.8,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2006-Q3,Observation,2006-Q3第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2006-Q3,553.94,亿元,3,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2006-Q3,Observation,2006-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2006-Q3,5982.91,亿元,14.3,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2006-Q3,Observation,2006-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2006-Q3,4460.05,亿元,14.8,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2006-Q4,Observation,2006-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2006-Q4,922.98,亿元,3,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2006-Q4,Observation,2006-Q4第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2006-Q4,8437.71,亿元,13.9,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2006-Q4,Observation,2006-Q4第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2006-Q4,6288.24,亿元,15.1,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2007-Q1,Observation,2007-Q1第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2007-Q1,149.54,亿元,2.8,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2007-Q1,Observation,2007-Q1第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2007-Q1,2115.75,亿元,14.3,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2007-Q1,Observation,2007-Q1第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2007-Q1,1633.72,亿元,16.2,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2007-Q2,Observation,2007-Q2第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2007-Q2,394.86,亿元,2.9,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2007-Q2,Observation,2007-Q2第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2007-Q2,4468.25,亿元,15.4,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2007-Q2,Observation,2007-Q2第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2007-Q2,3481.28,亿元,15.3,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2007-Q3,Observation,2007-Q3第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2007-Q3,609.68,亿元,2.8,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2007-Q3,Observation,2007-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2007-Q3,7025.41,亿元,14.9,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2007-Q3,Observation,2007-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2007-Q3,5349,亿元,15.9,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2007-Q4,Observation,2007-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2007-Q4,1025.27,亿元,2.8,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2007-Q4,Observation,2007-Q4第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2007-Q4,10092,亿元,15.4,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2007-Q4,Observation,2007-Q4第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2007-Q4,7521.09,亿元,15.1,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2008-Q1,Observation,2008-Q1第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2008-Q1,168.68,亿元,-0.8,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2008-Q1,Observation,2008-Q1第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2008-Q1,2497.61,亿元,12.5,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2008-Q1,Observation,2008-Q1第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2008-Q1,1935.68,亿元,12,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2008-Q2,Observation,2008-Q2第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2008-Q2,440.26,亿元,1.3,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2008-Q2,Observation,2008-Q2第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2008-Q2,5291.97,亿元,11.5,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2008-Q2,Observation,2008-Q2第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2008-Q2,4156.52,亿元,12.3,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2008-Q3,Observation,2008-Q3第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2008-Q3,685.6,亿元,2.9,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2008-Q3,Observation,2008-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2008-Q3,8279.5,亿元,10.6,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2008-Q3,Observation,2008-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2008-Q3,6336.8,亿元,11.5,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2008-Q4,Observation,2008-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2008-Q4,1095.4,亿元,3.9,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2008-Q4,Observation,2008-Q4第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2008-Q4,11580.3,亿元,9.4,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2008-Q4,Observation,2008-Q4第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2008-Q4,8811.2,亿元,11.8,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2009-Q1,Observation,2009-Q1第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2009-Q1,170.9,亿元,2,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2009-Q1,Observation,2009-Q1第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2009-Q1,2315.4,亿元,-3,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2009-Q1,Observation,2009-Q1第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2009-Q1,2145.8,亿元,11.4,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2009-Q2,Observation,2009-Q2第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2009-Q2,432.9,亿元,0.7,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2009-Q2,Observation,2009-Q2第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2009-Q2,5067.5,亿元,1.9,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2009-Q2,Observation,2009-Q2第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2009-Q2,4543.1,亿元,12.2,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2009-Q3,Observation,2009-Q3第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2009-Q3,694.4,亿元,1.8,quarter,source-primary-xlsx,provided,季度累计值
obs-gdp-secondary-2009-Q3,Observation,2009-Q3第二产业增加值,EconomicObservation,indicator-gdp-secondary,region-zhejiang,period-2009-Q3,8160.5,亿元,4.5,quarter,source-secondary-xlsx,provided,季度累计值
obs-gdp-tertiary-2009-Q3,Observation,2009-Q3第三产业增加值,EconomicObservation,indicator-gdp-tertiary,region-zhejiang,period-2009-Q3,6973.2,亿元,12.5,quarter,source-tertiary-xlsx,provided,季度累计值
obs-gdp-primary-2009-Q4,Observation,2009-Q4第一产业增加值,EconomicObservation,indicator-gdp-primary,region-zhejiang,period-2009-Q4,1161.65,亿元,2.3,quarter,source-primary-xlsx,provided,季度累计值
